0.12665,0.16515,0.11970,1.00000,0.02585,0.00000,0.24567,0.07517,
0.79920,1.00000,0.37755,0.00000,0.07799,0.02259,0.50547,0.59147,
0.84641,1.00000,0.39121,0.03255,0.07737,0.00000,0.57342,0.58120,
0.88320,1.00000,0.64925,0.00000,0.07082,0.05136,0.84479,0.62132,
0.10109,0.45138,0.98419,0.75278,0.00000,0.19785,1.00000,0.69403,
0.83225,0.83225,0.02815,0.05109,0.00000,0.14107,1.00000,0.37016,
1.00000,0.83736,0.37599,0.00478,0.08294,0.00000,0.52933,0.56913,
0.50388,0.99772,0.26244,0.00000,0.16773,0.10110,1.00000,0.42880,
0.83054,1.00000,0.15456,0.18808,0.00000,0.02421,0.33147,0.67598,
